u[106,126]: 22912.000000, v[106,126]: 22912.000000, p[106,126]: 22912.000000
u[107,126]: 22913.000000, v[107,126]: 22913.000000, p[107,126]: 22913.000000
u[108,126]: 22914.000000, v[108,126]: 22914.000000, p[108,126]: 22914.000000
u[109,126]: 22915.000000, v[109,126]: 22915.000000, p[109,126]: 22915.000000
u[110,126]: 22916.000000, v[110,126]: 22916.000000, p[110,126]: 22916.000000
u[111,126]: 22917.000000, v[111,126]: 22917.000000, p[111,126]: 22917.000000
u[96,127]: 23083.000000, v[96,127]: 23083.000000, p[96,127]: 23083.000000
u[97,127]: 23084.000000, v[97,127]: 23084.000000, p[97,127]: 23084.000000
u[98,127]: 23085.000000, v[98,127]: 23085.000000, p[98,127]: 23085.000000
u[99,127]: 23086.000000, v[99,127]: 23086.000000, p[99,127]: 23086.000000
u[100,127]: 23087.000000, v[100,127]: 23087.000000, p[100,127]: 23087.000000
u[101,127]: 23088.000000, v[101,127]: 23088.000000, p[101,127]: 23088.000000
u[102,127]: 23089.000000, v[102,127]: 23089.000000, p[102,127]: 23089.000000
u[103,127]: 23090.000000, v[103,127]: 23090.000000, p[103,127]: 23090.000000
u[104,127]: 23091.000000, v[104,127]: 23091.000000, p[104,127]: 23091.000000
u[105,127]: 23092.000000, v[105,127]: 23092.000000, p[105,127]: 23092.000000
u[106,127]: 23093.000000, v[106,127]: 23093.000000, p[106,127]: 23093.000000
u[107,127]: 23094.000000, v[107,127]: 23094.000000, p[107,127]: 23094.000000
u[108,127]: 23095.000000, v[108,127]: 23095.000000, p[108,127]: 23095.000000
u[109,127]: 23096.000000, v[109,127]: 23096.000000, p[109,127]: 23096.000000
u[110,127]: 23097.000000, v[110,127]: 23097.000000, p[110,127]: 23097.000000
u[111,127]: 23098.000000, v[111,127]: 23098.000000, p[111,127]: 23098.000000
u[80,6]: 1166.000000, v[80,6]: 1166.000000, p[80,6]: 1166.000000
u[81,6]: 1167.000000, v[81,6]: 1167.000000, p[81,6]: 1167.000000
u[82,6]: 1168.000000, v[82,6]: 1168.000000, p[82,6]: 1168.000000
u[83,6]: 1169.000000, v[83,6]: 1169.000000, p[83,6]: 1169.000000
u[84,6]: 1170.000000, v[84,6]: 1170.000000, p[84,6]: 1170.000000
u[85,6]: 1171.000000, v[85,6]: 1171.000000, p[85,6]: 1171.000000
u[86,6]: 1172.000000, v[86,6]: 1172.000000, p[86,6]: 1172.000000
u[87,6]: 1173.000000, v[87,6]: 1173.000000, p[87,6]: 1173.000000
u[88,6]: 1174.000000, v[88,6]: 1174.000000, p[88,6]: 1174.000000
u[89,6]: 1175.000000, v[89,6]: 1175.000000, p[89,6]: 1175.000000
u[90,6]: 1176.000000, v[90,6]: 1176.000000, p[90,6]: 1176.000000
u[91,6]: 1177.000000, v[91,6]: 1177.000000, p[91,6]: 1177.000000
u[92,6]: 1178.000000, v[92,6]: 1178.000000, p[92,6]: 1178.000000
u[93,6]: 1179.000000, v[93,6]: 1179.000000, p[93,6]: 1179.000000
u[94,6]: 1180.000000, v[94,6]: 1180.000000, p[94,6]: 1180.000000
u[95,6]: 1181.000000, v[95,6]: 1181.000000, p[95,6]: 1181.000000
u[80,7]: 1347.000000, v[80,7]: 1347.000000, p[80,7]: 1347.000000
u[81,7]: 1348.000000, v[81,7]: 1348.000000, p[81,7]: 1348.000000
u[82,7]: 1349.000000, v[82,7]: 1349.000000, p[82,7]: 1349.000000
u[83,7]: 1350.000000, v[83,7]: 1350.000000, p[83,7]: 1350.000000
u[84,7]: 1351.000000, v[84,7]: 1351.000000, p[84,7]: 1351.000000
u[85,7]: 1352.000000, v[85,7]: 1352.000000, p[85,7]: 1352.000000
u[86,7]: 1353.000000, v[86,7]: 1353.000000, p[86,7]: 1353.000000
u[87,7]: 1354.000000, v[87,7]: 1354.000000, p[87,7]: 1354.000000
u[88,7]: 1355.000000, v[88,7]: 1355.000000, p[88,7]: 1355.000000
u[89,7]: 1356.000000, v[89,7]: 1356.000000, p[89,7]: 1356.000000
u[90,7]: 1357.000000, v[90,7]: 1357.000000, p[90,7]: 1357.000000
u[91,7]: 1358.000000, v[91,7]: 1358.000000, p[91,7]: 1358.000000
u[92,7]: 1359.000000, v[92,7]: 1359.000000, p[92,7]: 1359.000000
u[93,7]: 1360.000000, v[93,7]: 1360.000000, p[93,7]: 1360.000000
u[94,7]: 1361.000000, v[94,7]: 1361.000000, p[94,7]: 1361.000000
u[95,7]: 1362.000000, v[95,7]: 1362.000000, p[95,7]: 1362.000000
u[96,12]: 2268.000000, v[96,12]: 2268.000000, p[96,12]: 2268.000000
u[97,12]: 2269.000000, v[97,12]: 2269.000000, p[97,12]: 2269.000000
u[98,12]: 2270.000000, v[98,12]: 2270.000000, p[98,12]: 2270.000000
u[99,12]: 2271.000000, v[99,12]: 2271.000000, p[99,12]: 2271.000000
u[100,12]: 2272.000000, v[100,12]: 2272.000000, p[100,12]: 2272.000000
u[101,12]: 2273.000000, v[101,12]: 2273.000000, p[101,12]: 2273.000000
u[102,12]: 2274.000000, v[102,12]: 2274.000000, p[102,12]: 2274.000000
u[103,12]: 2275.000000, v[103,12]: 2275.000000, p[103,12]: 2275.000000
u[104,12]: 2276.000000, v[104,12]: 2276.000000, p[104,12]: 2276.000000
u[105,12]: 2277.000000, v[105,12]: 2277.000000, p[105,12]: 2277.000000
u[106,12]: 2278.000000, v[106,12]: 2278.000000, p[106,12]: 2278.000000
u[107,12]: 2279.000000, v[107,12]: 2279.000000, p[107,12]: 2279.000000
u[108,12]: 2280.000000, v[108,12]: 2280.000000, p[108,12]: 2280.000000
u[109,12]: 2281.000000, v[109,12]: 2281.000000, p[109,12]: 2281.000000
u[110,12]: 2282.000000, v[110,12]: 2282.000000, p[110,12]: 2282.000000
u[111,12]: 2283.000000, v[111,12]: 2283.000000, p[111,12]: 2283.000000
u[96,13]: 2449.000000, v[96,13]: 2449.000000, p[96,13]: 2449.000000
u[97,13]: 2450.000000, v[97,13]: 2450.000000, p[97,13]: 2450.000000
u[98,13]: 2451.000000, v[98,13]: 2451.000000, p[98,13]: 2451.000000
u[99,13]: 2452.000000, v[99,13]: 2452.000000, p[99,13]: 2452.000000
u[100,13]: 2453.000000, v[100,13]: 2453.000000, p[100,13]: 2453.000000
u[101,13]: 2454.000000, v[101,13]: 2454.000000, p[101,13]: 2454.000000
u[102,13]: 2455.000000, v[102,13]: 2455.000000, p[102,13]: 2455.000000
u[103,13]: 2456.000000, v[103,13]: 2456.000000, p[103,13]: 2456.000000
u[104,13]: 2457.000000, v[104,13]: 2457.000000, p[104,13]: 2457.000000
u[105,13]: 2458.000000, v[105,13]: 2458.000000, p[105,13]: 2458.000000
u[106,13]: 2459.000000, v[106,13]: 2459.000000, p[106,13]: 2459.000000
u[107,13]: 2460.000000, v[107,13]: 2460.000000, p[107,13]: 2460.000000
u[108,13]: 2461.000000, v[108,13]: 2461.000000, p[108,13]: 2461.000000
u[109,13]: 2462.000000, v[109,13]: 2462.000000, p[109,13]: 2462.000000
u[110,13]: 2463.000000, v[110,13]: 2463.000000, p[110,13]: 2463.000000
u[111,13]: 2464.000000, v[111,13]: 2464.000000, p[111,13]: 2464.000000
u[16,36]: 6532.000000, v[16,36]: 6532.000000, p[16,36]: 6532.000000
u[17,36]: 6533.000000, v[17,36]: 6533.000000, p[17,36]: 6533.000000
u[18,36]: 6534.000000, v[18,36]: 6534.000000, p[18,36]: 6534.000000
u[19,36]: 6535.000000, v[19,36]: 6535.000000, p[19,36]: 6535.000000
u[20,36]: 6536.000000, v[20,36]: 6536.000000, p[20,36]: 6536.000000
u[21,36]: 6537.000000, v[21,36]: 6537.000000, p[21,36]: 6537.000000
u[22,36]: 6538.000000, v[22,36]: 6538.000000, p[22,36]: 6538.000000
u[23,36]: 6539.000000, v[23,36]: 6539.000000, p[23,36]: 6539.000000
u[24,36]: 6540.000000, v[24,36]: 6540.000000, p[24,36]: 6540.000000
u[25,36]: 6541.000000, v[25,36]: 6541.000000, p[25,36]: 6541.000000
u[26,36]: 6542.000000, v[26,36]: 6542.000000, p[26,36]: 6542.000000
u[27,36]: 6543.000000, v[27,36]: 6543.000000, p[27,36]: 6543.000000
u[28,36]: 6544.000000, v[28,36]: 6544.000000, p[28,36]: 6544.000000
u[29,36]: 6545.000000, v[29,36]: 6545.000000, p[29,36]: 6545.000000
u[30,36]: 6546.000000, v[30,36]: 6546.000000, p[30,36]: 6546.000000
u[31,36]: 6547.000000, v[31,36]: 6547.000000, p[31,36]: 6547.000000
u[16,37]: 6713.000000, v[16,37]: 6713.000000, p[16,37]: 6713.000000
u[17,37]: 6714.000000, v[17,37]: 6714.000000, p[17,37]: 6714.000000
u[18,37]: 6715.000000, v[18,37]: 6715.000000, p[18,37]: 6715.000000
u[19,37]: 6716.000000, v[19,37]: 6716.000000, p[19,37]: 6716.000000
u[20,37]: 6717.000000, v[20,37]: 6717.000000, p[20,37]: 6717.000000
u[21,37]: 6718.000000, v[21,37]: 6718.000000, p[21,37]: 6718.000000
u[22,37]: 6719.000000, v[22,37]: 6719.000000, p[22,37]: 6719.000000
u[23,37]: 6720.000000, v[23,37]: 6720.000000, p[23,37]: 6720.000000
u[24,37]: 6721.000000, v[24,37]: 6721.000000, p[24,37]: 6721.000000
u[25,37]: 6722.000000, v[25,37]: 6722.000000, p[25,37]: 6722.000000
u[26,37]: 6723.000000, v[26,37]: 6723.000000, p[26,37]: 6723.000000
u[27,37]: 6724.000000, v[27,37]: 6724.000000, p[27,37]: 6724.000000
u[28,37]: 6725.000000, v[28,37]: 6725.000000, p[28,37]: 6725.000000
u[29,37]: 6726.000000, v[29,37]: 6726.000000, p[29,37]: 6726.000000
u[30,37]: 6727.000000, v[30,37]: 6727.000000, p[30,37]: 6727.000000
u[31,37]: 6728.000000, v[31,37]: 6728.000000, p[31,37]: 6728.000000
u[96,122]: 22178.000000, v[96,122]: 22178.000000, p[96,122]: 22178.000000
u[97,122]: 22179.000000, v[97,122]: 22179.000000, p[97,122]: 22179.000000
u[98,122]: 22180.000000, v[98,122]: 22180.000000, p[98,122]: 22180.000000
u[99,122]: 22181.000000, v[99,122]: 22181.000000, p[99,122]: 22181.000000
u[100,122]: 22182.000000, v[100,122]: 22182.000000, p[100,122]: 22182.000000
u[101,122]: 22183.000000, v[101,122]: 22183.000000, p[101,122]: 22183.000000
u[102,122]: 22184.000000, v[102,122]: 22184.000000, p[102,122]: 22184.000000
u[103,122]: 22185.000000, v[103,122]: 22185.000000, p[103,122]: 22185.000000
u[104,122]: 22186.000000, v[104,122]: 22186.000000, p[104,122]: 22186.000000
u[105,122]: 22187.000000, v[105,122]: 22187.000000, p[105,122]: 22187.000000
u[106,122]: 22188.000000, v[106,122]: 22188.000000, p[106,122]: 22188.000000
u[107,122]: 22189.000000, v[107,122]: 22189.000000, p[107,122]: 22189.000000
u[108,122]: 22190.000000, v[108,122]: 22190.000000, p[108,122]: 22190.000000
u[109,122]: 22191.000000, v[109,122]: 22191.000000, p[109,122]: 22191.000000
u[110,122]: 22192.000000, v[110,122]: 22192.000000, p[110,122]: 22192.000000
u[111,122]: 22193.000000, v[111,122]: 22193.000000, p[111,122]: 22193.000000
u[96,123]: 22359.000000, v[96,123]: 22359.000000, p[96,123]: 22359.000000
u[97,123]: 22360.000000, v[97,123]: 22360.000000, p[97,123]: 22360.000000
u[98,123]: 22361.000000, v[98,123]: 22361.000000, p[98,123]: 22361.000000
u[99,123]: 22362.000000, v[99,123]: 22362.000000, p[99,123]: 22362.000000
u[100,123]: 22363.000000, v[100,123]: 22363.000000, p[100,123]: 22363.000000
u[101,123]: 22364.000000, v[101,123]: 22364.000000, p[101,123]: 22364.000000
u[102,123]: 22365.000000, v[102,123]: 22365.000000, p[102,123]: 22365.000000
u[103,123]: 22366.000000, v[103,123]: 22366.000000, p[103,123]: 22366.000000
u[104,123]: 22367.000000, v[104,123]: 22367.000000, p[104,123]: 22367.000000
u[105,123]: 22368.000000, v[105,123]: 22368.000000, p[105,123]: 22368.000000
u[106,123]: 22369.000000, v[106,123]: 22369.000000, p[106,123]: 22369.000000
u[107,123]: 22370.000000, v[107,123]: 22370.000000, p[107,123]: 22370.000000
u[108,123]: 22371.000000, v[108,123]: 22371.000000, p[108,123]: 22371.000000
u[109,123]: 22372.000000, v[109,123]: 22372.000000, p[109,123]: 22372.000000
u[110,123]: 22373.000000, v[110,123]: 22373.000000, p[110,123]: 22373.000000
u[111,123]: 22374.000000, v[111,123]: 22374.000000, p[111,123]: 22374.000000
u[16,32]: 5808.000000, v[16,32]: 5808.000000, p[16,32]: 5808.000000
u[17,32]: 5809.000000, v[17,32]: 5809.000000, p[17,32]: 5809.000000
u[18,32]: 5810.000000, v[18,32]: 5810.000000, p[18,32]: 5810.000000
u[19,32]: 5811.000000, v[19,32]: 5811.000000, p[19,32]: 5811.000000
u[20,32]: 5812.000000, v[20,32]: 5812.000000, p[20,32]: 5812.000000
u[21,32]: 5813.000000, v[21,32]: 5813.000000, p[21,32]: 5813.000000
u[22,32]: 5814.000000, v[22,32]: 5814.000000, p[22,32]: 5814.000000
u[23,32]: 5815.000000, v[23,32]: 5815.000000, p[23,32]: 5815.000000
u[24,32]: 5816.000000, v[24,32]: 5816.000000, p[24,32]: 5816.000000
u[25,32]: 5817.000000, v[25,32]: 5817.000000, p[25,32]: 5817.000000
u[26,32]: 5818.000000, v[26,32]: 5818.000000, p[26,32]: 5818.000000
u[27,32]: 5819.000000, v[27,32]: 5819.000000, p[27,32]: 5819.000000
u[28,32]: 5820.000000, v[28,32]: 5820.000000, p[28,32]: 5820.000000
u[29,32]: 5821.000000, v[29,32]: 5821.000000, p[29,32]: 5821.000000
u[30,32]: 5822.000000, v[30,32]: 5822.000000, p[30,32]: 5822.000000
u[31,32]: 5823.000000, v[31,32]: 5823.000000, p[31,32]: 5823.000000
u[16,33]: 5989.000000, v[16,33]: 5989.000000, p[16,33]: 5989.000000
u[17,33]: 5990.000000, v[17,33]: 5990.000000, p[17,33]: 5990.000000
u[18,33]: 5991.000000, v[18,33]: 5991.000000, p[18,33]: 5991.000000
u[19,33]: 5992.000000, v[19,33]: 5992.000000, p[19,33]: 5992.000000
u[20,33]: 5993.000000, v[20,33]: 5993.000000, p[20,33]: 5993.000000
u[21,33]: 5994.000000, v[21,33]: 5994.000000, p[21,33]: 5994.000000
u[22,33]: 5995.000000, v[22,33]: 5995.000000, p[22,33]: 5995.000000
u[23,33]: 5996.000000, v[23,33]: 5996.000000, p[23,33]: 5996.000000
u[24,33]: 5997.000000, v[24,33]: 5997.000000, p[24,33]: 5997.000000
u[25,33]: 5998.000000, v[25,33]: 5998.000000, p[25,33]: 5998.000000
u[26,33]: 5999.000000, v[26,33]: 5999.000000, p[26,33]: 5999.000000
u[27,33]: 6000.000000, v[27,33]: 6000.000000, p[27,33]: 6000.000000
u[28,33]: 6001.000000, v[28,33]: 6001.000000, p[28,33]: 6001.000000
u[29,33]: 6002.000000, v[29,33]: 6002.000000, p[29,33]: 6002.000000
u[30,33]: 6003.000000, v[30,33]: 6003.000000, p[30,33]: 6003.000000
u[31,33]: 6004.000000, v[31,33]: 6004.000000, p[31,33]: 6004.000000
u[16,56]: 10152.000000, v[16,56]: 10152.000000, p[16,56]: 10152.000000
u[17,56]: 10153.000000, v[17,56]: 10153.000000, p[17,56]: 10153.000000
u[18,56]: 10154.000000, v[18,56]: 10154.000000, p[18,56]: 10154.000000
u[19,56]: 10155.000000, v[19,56]: 10155.000000, p[19,56]: 10155.000000
u[20,56]: 10156.000000, v[20,56]: 10156.000000, p[20,56]: 10156.000000
u[21,56]: 10157.000000, v[21,56]: 10157.000000, p[21,56]: 10157.000000
u[22,56]: 10158.000000, v[22,56]: 10158.000000, p[22,56]: 10158.000000
u[23,56]: 10159.000000, v[23,56]: 10159.000000, p[23,56]: 10159.000000
u[24,56]: 10160.000000, v[24,56]: 10160.000000, p[24,56]: 10160.000000
u[25,56]: 10161.000000, v[25,56]: 10161.000000, p[25,56]: 10161.000000
u[26,56]: 10162.000000, v[26,56]: 10162.000000, p[26,56]: 10162.000000
u[27,56]: 10163.000000, v[27,56]: 10163.000000, p[27,56]: 10163.000000
u[28,56]: 10164.000000, v[28,56]: 10164.000000, p[28,56]: 10164.000000
u[29,56]: 10165.000000, v[29,56]: 10165.000000, p[29,56]: 10165.000000
u[30,56]: 10166.000000, v[30,56]: 10166.000000, p[30,56]: 10166.000000
u[31,56]: 10167.000000, v[31,56]: 10167.000000, p[31,56]: 10167.000000
u[16,57]: 10333.000000, v[16,57]: 10333.000000, p[16,57]: 10333.000000
u[17,57]: 10334.000000, v[17,57]: 10334.000000, p[17,57]: 10334.000000
u[18,57]: 10335.000000, v[18,57]: 10335.000000, p[18,57]: 10335.000000
u[19,57]: 10336.000000, v[19,57]: 10336.000000, p[19,57]: 10336.000000
u[20,57]: 10337.000000, v[20,57]: 10337.000000, p[20,57]: 10337.000000
u[21,57]: 10338.000000, v[21,57]: 10338.000000, p[21,57]: 10338.000000
u[22,57]: 10339.000000, v[22,57]: 10339.000000, p[22,57]: 10339.000000
u[23,57]: 10340.000000, v[23,57]: 10340.000000, p[23,57]: 10340.000000
u[24,57]: 10341.000000, v[24,57]: 10341.000000, p[24,57]: 10341.000000
u[25,57]: 10342.000000, v[25,57]: 10342.000000, p[25,57]: 10342.000000
u[26,57]: 10343.000000, v[26,57]: 10343.000000, p[26,57]: 10343.000000
u[27,57]: 10344.000000, v[27,57]: 10344.000000, p[27,57]: 10344.000000
u[28,57]: 10345.000000, v[28,57]: 10345.000000, p[28,57]: 10345.000000
u[29,57]: 10346.000000, v[29,57]: 10346.000000, p[29,57]: 10346.000000
u[30,57]: 10347.000000, v[30,57]: 10347.000000, p[30,57]: 10347.000000
u[31,57]: 10348.000000, v[31,57]: 10348.000000, p[31,57]: 10348.000000
u[112,72]: 13144.000000, v[112,72]: 13144.000000, p[112,72]: 13144.000000
u[113,72]: 13145.000000, v[113,72]: 13145.000000, p[113,72]: 13145.000000
u[114,72]: 13146.000000, v[114,72]: 13146.000000, p[114,72]: 13146.000000
u[115,72]: 13147.000000, v[115,72]: 13147.000000, p[115,72]: 13147.000000
u[116,72]: 13148.000000, v[116,72]: 13148.000000, p[116,72]: 13148.000000
u[117,72]: 13149.000000, v[117,72]: 13149.000000, p[117,72]: 13149.000000
u[118,72]: 13150.000000, v[118,72]: 13150.000000, p[118,72]: 13150.000000
u[119,72]: 13151.000000, v[119,72]: 13151.000000, p[119,72]: 13151.000000
u[120,72]: 13152.000000, v[120,72]: 13152.000000, p[120,72]: 13152.000000
u[121,72]: 13153.000000, v[121,72]: 13153.000000, p[121,72]: 13153.000000
u[122,72]: 13154.000000, v[122,72]: 13154.000000, p[122,72]: 13154.000000
u[123,72]: 13155.000000, v[123,72]: 13155.000000, p[123,72]: 13155.000000
u[124,72]: 13156.000000, v[124,72]: 13156.000000, p[124,72]: 13156.000000
u[125,72]: 13157.000000, v[125,72]: 13157.000000, p[125,72]: 13157.000000
u[126,72]: 13158.000000, v[126,72]: 13158.000000, p[126,72]: 13158.000000
u[127,72]: 13159.000000, v[127,72]: 13159.000000, p[127,72]: 13159.000000
u[112,73]: 13325.000000, v[112,73]: 13325.000000, p[112,73]: 13325.000000
u[113,73]: 13326.000000, v[113,73]: 13326.000000, p[113,73]: 13326.000000
u[114,73]: 13327.000000, v[114,73]: 13327.000000, p[114,73]: 13327.000000
u[115,73]: 13328.000000, v[115,73]: 13328.000000, p[115,73]: 13328.000000
u[116,73]: 13329.000000, v[116,73]: 13329.000000, p[116,73]: 13329.000000
u[117,73]: 13330.000000, v[117,73]: 13330.000000, p[117,73]: 13330.000000
u[118,73]: 13331.000000, v[118,73]: 13331.000000, p[118,73]: 13331.000000
u[119,73]: 13332.000000, v[119,73]: 13332.000000, p[119,73]: 13332.000000
u[120,73]: 13333.000000, v[120,73]: 13333.000000, p[120,73]: 13333.000000
u[121,73]: 13334.000000, v[121,73]: 13334.000000, p[121,73]: 13334.000000
u[122,73]: 13335.000000, v[122,73]: 13335.000000, p[122,73]: 13335.000000
u[123,73]: 13336.000000, v[123,73]: 13336.000000, p[123,73]: 13336.000000
u[124,73]: 13337.000000, v[124,73]: 13337.000000, p[124,73]: 13337.000000
u[125,73]: 13338.000000, v[125,73]: 13338.000000, p[125,73]: 13338.000000
u[126,73]: 13339.000000, v[126,73]: 13339.000000, p[126,73]: 13339.000000
u[127,73]: 13340.000000, v[127,73]: 13340.000000, p[127,73]: 13340.000000
u[16,40]: 7256.000000, v[16,40]: 7256.000000, p[16,40]: 7256.000000
u[17,40]: 7257.000000, v[17,40]: 7257.000000, p[17,40]: 7257.000000
u[18,40]: 7258.000000, v[18,40]: 7258.000000, p[18,40]: 7258.000000
u[19,40]: 7259.000000, v[19,40]: 7259.000000, p[19,40]: 7259.000000
u[20,40]: 7260.000000, v[20,40]: 7260.000000, p[20,40]: 7260.000000
u[21,40]: 7261.000000, v[21,40]: 7261.000000, p[21,40]: 7261.000000
u[22,40]: 7262.000000, v[22,40]: 7262.000000, p[22,40]: 7262.000000
u[23,40]: 7263.000000, v[23,40]: 7263.000000, p[23,40]: 7263.000000
u[24,40]: 7264.000000, v[24,40]: 7264.000000, p[24,40]: 7264.000000
u[25,40]: 7265.000000, v[25,40]: 7265.000000, p[25,40]: 7265.000000
u[26,40]: 7266.000000, v[26,40]: 7266.000000, p[26,40]: 7266.000000
u[27,40]: 7267.000000, v[27,40]: 7267.000000, p[27,40]: 7267.000000
u[28,40]: 7268.000000, v[28,40]: 7268.000000, p[28,40]: 7268.000000
u[29,40]: 7269.000000, v[29,40]: 7269.000000, p[29,40]: 7269.000000
u[30,40]: 7270.000000, v[30,40]: 7270.000000, p[30,40]: 7270.000000
u[31,40]: 7271.000000, v[31,40]: 7271.000000, p[31,40]: 7271.000000
u[16,41]: 7437.000000, v[16,41]: 7437.000000, p[16,41]: 7437.000000
u[17,41]: 7438.000000, v[17,41]: 7438.000000, p[17,41]: 7438.000000
u[18,41]: 7439.000000, v[18,41]: 7439.000000, p[18,41]: 7439.000000
u[19,41]: 7440.000000, v[19,41]: 7440.000000, p[19,41]: 7440.000000
u[20,41]: 7441.000000, v[20,41]: 7441.000000, p[20,41]: 7441.000000
u[21,41]: 7442.000000, v[21,41]: 7442.000000, p[21,41]: 7442.000000
u[22,41]: 7443.000000, v[22,41]: 7443.000000, p[22,41]: 7443.000000
u[23,41]: 7444.000000, v[23,41]: 7444.000000, p[23,41]: 7444.000000
u[24,41]: 7445.000000, v[24,41]: 7445.000000, p[24,41]: 7445.000000
u[25,41]: 7446.000000, v[25,41]: 7446.000000, p[25,41]: 7446.000000
u[26,41]: 7447.000000, v[26,41]: 7447.000000, p[26,41]: 7447.000000
u[27,41]: 7448.000000, v[27,41]: 7448.000000, p[27,41]: 7448.000000
u[28,41]: 7449.000000, v[28,41]: 7449.000000, p[28,41]: 7449.000000
u[29,41]: 7450.000000, v[29,41]: 7450.000000, p[29,41]: 7450.000000
u[30,41]: 7451.000000, v[30,41]: 7451.000000, p[30,41]: 7451.000000
u[31,41]: 7452.000000, v[31,41]: 7452.000000, p[31,41]: 7452.000000
u[96,114]: 20730.000000, v[96,114]: 20730.000000, p[96,114]: 20730.000000
u[97,114]: 20731.000000, v[97,114]: 20731.000000, p[97,114]: 20731.000000
u[98,114]: 20732.000000, v[98,114]: 20732.000000, p[98,114]: 20732.000000
u[99,114]: 20733.000000, v[99,114]: 20733.000000, p[99,114]: 20733.000000
u[100,114]: 20734.000000, v[100,114]: 20734.000000, p[100,114]: 20734.000000
u[101,114]: 20735.000000, v[101,114]: 20735.000000, p[101,114]: 20735.000000
u[102,114]: 20736.000000, v[102,114]: 20736.000000, p[102,114]: 20736.000000
u[103,114]: 20737.000000, v[103,114]: 20737.000000, p[103,114]: 20737.000000
u[104,114]: 20738.000000, v[104,114]: 20738.000000, p[104,114]: 20738.000000
u[105,114]: 20739.000000, v[105,114]: 20739.000000, p[105,114]: 20739.000000
u[106,114]: 20740.000000, v[106,114]: 20740.000000, p[106,114]: 20740.000000
u[107,114]: 20741.000000, v[107,114]: 20741.000000, p[107,114]: 20741.000000
u[108,114]: 20742.000000, v[108,114]: 20742.000000, p[108,114]: 20742.000000
u[109,114]: 20743.000000, v[109,114]: 20743.000000, p[109,114]: 20743.000000
u[110,114]: 20744.000000, v[110,114]: 20744.000000, p[110,114]: 20744.000000
u[111,114]: 20745.000000, v[111,114]: 20745.000000, p[111,114]: 20745.000000
u[96,115]: 20911.000000, v[96,115]: 20911.000000, p[96,115]: 20911.000000
u[97,115]: 20912.000000, v[97,115]: 20912.000000, p[97,115]: 20912.000000
u[98,115]: 20913.000000, v[98,115]: 20913.000000, p[98,115]: 20913.000000
u[99,115]: 20914.000000, v[99,115]: 20914.000000, p[99,115]: 20914.000000
u[100,115]: 20915.000000, v[100,115]: 20915.000000, p[100,115]: 20915.000000
u[101,115]: 20916.000000, v[101,115]: 20916.000000, p[101,115]: 20916.000000
u[102,115]: 20917.000000, v[102,115]: 20917.000000, p[102,115]: 20917.000000
u[103,115]: 20918.000000, v[103,115]: 20918.000000, p[103,115]: 20918.000000
u[104,115]: 20919.000000, v[104,115]: 20919.000000, p[104,115]: 20919.000000
u[105,115]: 20920.000000, v[105,115]: 20920.000000, p[105,115]: 20920.000000
u[106,115]: 20921.000000, v[106,115]: 20921.000000, p[106,115]: 20921.000000
u[107,115]: 20922.000000, v[107,115]: 20922.000000, p[107,115]: 20922.000000
u[108,115]: 20923.000000, v[108,115]: 20923.000000, p[108,115]: 20923.000000
u[109,115]: 20924.000000, v[109,115]: 20924.000000, p[109,115]: 20924.000000
u[110,115]: 20925.000000, v[110,115]: 20925.000000, p[110,115]: 20925.000000
u[111,115]: 20926.000000, v[111,115]: 20926.000000, p[111,115]: 20926.000000
u[112,76]: 13868.000000, v[112,76]: 13868.000000, p[112,76]: 13868.000000
u[113,76]: 13869.000000, v[113,76]: 13869.000000, p[113,76]: 13869.000000
u[114,76]: 13870.000000, v[114,76]: 13870.000000, p[114,76]: 13870.000000
u[115,76]: 13871.000000, v[115,76]: 13871.000000, p[115,76]: 13871.000000
u[116,76]: 13872.000000, v[116,76]: 13872.000000, p[116,76]: 13872.000000
u[117,76]: 13873.000000, v[117,76]: 13873.000000, p[117,76]: 13873.000000
u[118,76]: 13874.000000, v[118,76]: 13874.000000, p[118,76]: 13874.000000
u[119,76]: 13875.000000, v[119,76]: 13875.000000, p[119,76]: 13875.000000
u[120,76]: 13876.000000, v[120,76]: 13876.000000, p[120,76]: 13876.000000
u[121,76]: 13877.000000, v[121,76]: 13877.000000, p[121,76]: 13877.000000
u[122,76]: 13878.000000, v[122,76]: 13878.000000, p[122,76]: 13878.000000
u[123,76]: 13879.000000, v[123,76]: 13879.000000, p[123,76]: 13879.000000
u[124,76]: 13880.000000, v[124,76]: 13880.000000, p[124,76]: 13880.000000
u[125,76]: 13881.000000, v[125,76]: 13881.000000, p[125,76]: 13881.000000
u[126,76]: 13882.000000, v[126,76]: 13882.000000, p[126,76]: 13882.000000
u[127,76]: 13883.000000, v[127,76]: 13883.000000, p[127,76]: 13883.000000
u[112,77]: 14049.000000, v[112,77]: 14049.000000, p[112,77]: 14049.000000
u[113,77]: 14050.000000, v[113,77]: 14050.000000, p[113,77]: 14050.000000
u[114,77]: 14051.000000, v[114,77]: 14051.000000, p[114,77]: 14051.000000
u[115,77]: 14052.000000, v[115,77]: 14052.000000, p[115,77]: 14052.000000
u[116,77]: 14053.000000, v[116,77]: 14053.000000, p[116,77]: 14053.000000
u[117,77]: 14054.000000, v[117,77]: 14054.000000, p[117,77]: 14054.000000
u[118,77]: 14055.000000, v[118,77]: 14055.000000, p[118,77]: 14055.000000
